id,fold
case36_day10_slice_0137,1.0
case36_day10_slice_0138,1.0
case36_day10_slice_0139,1.0
case36_day10_slice_0140,1.0
case36_day10_slice_0141,1.0
case36_day10_slice_0142,1.0
case36_day10_slice_0143,1.0
case36_day10_slice_0144,1.0
case36_day0_slice_0001,1.0
case36_day0_slice_0002,1.0
case36_day0_slice_0003,1.0
case36_day0_slice_0004,1.0
case36_day0_slice_0005,1.0
case36_day0_slice_0006,1.0
case36_day0_slice_0007,1.0
case36_day0_slice_0008,1.0
case36_day0_slice_0009,1.0
case36_day0_slice_0010,1.0
case36_day0_slice_0011,1.0
case36_day0_slice_0012,1.0
case36_day0_slice_0013,1.0
case36_day0_slice_0014,1.0
case36_day0_slice_0015,1.0
case36_day0_slice_0016,1.0
case36_day0_slice_0017,1.0
case36_day0_slice_0018,1.0
case36_day0_slice_0019,1.0
case36_day0_slice_0020,1.0
case36_day0_slice_0021,1.0
case36_day0_slice_0022,1.0
case36_day0_slice_0023,1.0
case36_day0_slice_0024,1.0
case36_day0_slice_0025,1.0
case36_day0_slice_0026,1.0
case36_day0_slice_0027,1.0
case36_day0_slice_0028,1.0
case36_day0_slice_0029,1.0
case36_day0_slice_0030,1.0
case36_day0_slice_0031,1.0
case36_day0_slice_0032,1.0
case36_day0_slice_0033,1.0
case36_day0_slice_0034,1.0
case36_day0_slice_0035,1.0
case36_day0_slice_0036,1.0
case36_day0_slice_0037,1.0
case36_day0_slice_0038,1.0
case36_day0_slice_0039,1.0
case36_day0_slice_0040,1.0
case36_day0_slice_0041,1.0
case36_day0_slice_0042,1.0
case36_day0_slice_0043,1.0
case36_day0_slice_0044,1.0
case36_day0_slice_0045,1.0
case36_day0_slice_0046,1.0
case36_day0_slice_0047,1.0
case36_day0_slice_0048,1.0
case36_day0_slice_0049,1.0
case36_day0_slice_0050,1.0
case36_day0_slice_0051,1.0
case36_day0_slice_0052,1.0
case36_day0_slice_0053,1.0
case36_day0_slice_0054,1.0
case36_day0_slice_0055,1.0
case36_day0_slice_0056,1.0
case36_day0_slice_0057,1.0
case36_day0_slice_0058,1.0
case36_day0_slice_0059,1.0
case36_day0_slice_0060,1.0
case36_day0_slice_0061,1.0
case36_day0_slice_0062,1.0
case36_day0_slice_0063,1.0
case36_day0_slice_0064,1.0
case36_day0_slice_0065,1.0
case36_day0_slice_0066,1.0
case36_day0_slice_0067,1.0
case36_day0_slice_0068,1.0
case36_day0_slice_0069,1.0
case36_day0_slice_0070,1.0
case36_day0_slice_0071,1.0
case36_day0_slice_0072,1.0
case36_day0_slice_0073,1.0
case36_day0_slice_0074,1.0
case36_day0_slice_0075,1.0
case36_day0_slice_0076,1.0
case36_day0_slice_0077,1.0
case36_day0_slice_0078,1.0
case36_day0_slice_0079,1.0
case36_day0_slice_0080,1.0
case36_day0_slice_0081,1.0
case36_day0_slice_0082,1.0
case36_day0_slice_0083,1.0
case36_day0_slice_0084,1.0
case36_day0_slice_0085,1.0
case36_day0_slice_0086,1.0
case36_day0_slice_0087,1.0
case36_day0_slice_0088,1.0
case36_day0_slice_0089,1.0
case36_day0_slice_0090,1.0
case36_day0_slice_0091,1.0
case36_day0_slice_0092,1.0
case36_day0_slice_0093,1.0
case36_day0_slice_0094,1.0
case36_day0_slice_0095,1.0
case36_day0_slice_0096,1.0
case36_day0_slice_0097,1.0
case36_day0_slice_0098,1.0
case36_day0_slice_0099,1.0
case36_day0_slice_0100,1.0
case36_day0_slice_0101,1.0
case36_day0_slice_0102,1.0
case36_day0_slice_0103,1.0
case36_day0_slice_0104,1.0
case36_day0_slice_0105,1.0
case36_day0_slice_0106,1.0
case36_day0_slice_0107,1.0
case36_day0_slice_0108,1.0
case36_day0_slice_0109,1.0
case36_day0_slice_0110,1.0
case36_day0_slice_0111,1.0
case36_day0_slice_0112,1.0
case36_day0_slice_0113,1.0
case36_day0_slice_0114,1.0
case36_day0_slice_0115,1.0
case36_day0_slice_0116,1.0
case36_day0_slice_0117,1.0
case36_day0_slice_0118,1.0
case36_day0_slice_0119,1.0
case36_day0_slice_0120,1.0
case36_day0_slice_0121,1.0
case36_day0_slice_0122,1.0
case36_day0_slice_0123,1.0
case36_day0_slice_0124,1.0
case36_day0_slice_0125,1.0
case36_day0_slice_0126,1.0
case36_day0_slice_0127,1.0
case36_day0_slice_0128,1.0
case36_day0_slice_0129,1.0
case36_day0_slice_0130,1.0
case36_day0_slice_0131,1.0
case36_day0_slice_0132,1.0
case36_day0_slice_0133,1.0
case36_day0_slice_0134,1.0
case36_day0_slice_0135,1.0
case36_day0_slice_0136,1.0
case36_day0_slice_0137,1.0
case36_day0_slice_0138,1.0
case36_day0_slice_0139,1.0
case36_day0_slice_0140,1.0
case36_day0_slice_0141,1.0
case36_day0_slice_0142,1.0
case36_day0_slice_0143,1.0
case36_day0_slice_0144,1.0
case36_day8_slice_0001,1.0
case36_day8_slice_0002,1.0
case36_day8_slice_0003,1.0
case36_day8_slice_0004,1.0
case36_day8_slice_0005,1.0
case36_day8_slice_0006,1.0
case36_day8_slice_0007,1.0
case36_day8_slice_0008,1.0
case36_day8_slice_0009,1.0
case36_day8_slice_0010,1.0
case36_day8_slice_0011,1.0
case36_day8_slice_0012,1.0
case36_day8_slice_0013,1.0
case36_day8_slice_0014,1.0
case36_day8_slice_0015,1.0
case36_day8_slice_0016,1.0
case36_day8_slice_0017,1.0
case36_day8_slice_0018,1.0
case36_day8_slice_0019,1.0
case36_day8_slice_0020,1.0
case36_day8_slice_0021,1.0
case36_day8_slice_0022,1.0
case36_day8_slice_0023,1.0
case36_day8_slice_0024,1.0
case36_day8_slice_0025,1.0
case36_day8_slice_0026,1.0
case36_day8_slice_0027,1.0
case36_day8_slice_0028,1.0
case36_day8_slice_0029,1.0
case36_day8_slice_0030,1.0
case36_day8_slice_0031,1.0
case36_day8_slice_0032,1.0
case36_day8_slice_0033,1.0
case36_day8_slice_0034,1.0
case36_day8_slice_0035,1.0
case36_day8_slice_0036,1.0
case36_day8_slice_0037,1.0
case36_day8_slice_0038,1.0
case36_day8_slice_0039,1.0
case36_day8_slice_0040,1.0
case36_day8_slice_0041,1.0
case36_day8_slice_0042,1.0
case36_day8_slice_0043,1.0
case36_day8_slice_0044,1.0
case36_day8_slice_0045,1.0
case36_day8_slice_0046,1.0
case36_day8_slice_0047,1.0
case36_day8_slice_0048,1.0
case36_day8_slice_0049,1.0
case36_day8_slice_0050,1.0
case36_day8_slice_0051,1.0
case36_day8_slice_0052,1.0
case36_day8_slice_0053,1.0
case36_day8_slice_0054,1.0
case36_day8_slice_0055,1.0
case36_day8_slice_0056,1.0
case36_day8_slice_0057,1.0
case36_day8_slice_0058,1.0
case36_day8_slice_0059,1.0
case36_day8_slice_0060,1.0
case36_day8_slice_0061,1.0
case36_day8_slice_0062,1.0
case36_day8_slice_0063,1.0
case36_day8_slice_0064,1.0
case36_day8_slice_0065,1.0
case36_day8_slice_0066,1.0
case36_day8_slice_0067,1.0
case36_day8_slice_0068,1.0
case36_day8_slice_0069,1.0
case36_day8_slice_0070,1.0
case36_day8_slice_0071,1.0
case36_day8_slice_0072,1.0
case36_day8_slice_0073,1.0
case36_day8_slice_0074,1.0
case36_day8_slice_0075,1.0
case36_day8_slice_0076,1.0
case36_day8_slice_0077,1.0
case36_day8_slice_0078,1.0
case36_day8_slice_0079,1.0
case36_day8_slice_0080,1.0
case36_day8_slice_0081,1.0
case36_day8_slice_0082,1.0
case36_day8_slice_0083,1.0
case36_day8_slice_0084,1.0
case36_day8_slice_0085,1.0
case36_day8_slice_0086,1.0
case36_day8_slice_0087,1.0
case36_day8_slice_0088,1.0
case36_day8_slice_0089,1.0
case36_day8_slice_0090,1.0
case36_day8_slice_0091,1.0
case36_day8_slice_0092,1.0
case36_day8_slice_0093,1.0
case36_day8_slice_0094,1.0
case36_day8_slice_0095,1.0
case36_day8_slice_0096,1.0
case36_day8_slice_0097,1.0
case36_day8_slice_0098,1.0
case36_day8_slice_0099,1.0
case36_day8_slice_0100,1.0
case36_day8_slice_0101,1.0
case36_day8_slice_0102,1.0
case36_day8_slice_0103,1.0
case36_day8_slice_0104,1.0
case36_day8_slice_0105,1.0
case36_day8_slice_0106,1.0
case36_day8_slice_0107,1.0
case36_day8_slice_0108,1.0
case36_day8_slice_0109,1.0
case36_day8_slice_0110,1.0
case36_day8_slice_0111,1.0
case36_day8_slice_0112,1.0
case36_day8_slice_0113,1.0
case36_day8_slice_0114,1.0
case36_day8_slice_0115,1.0
case36_day8_slice_0116,1.0
case36_day8_slice_0117,1.0
case36_day8_slice_0118,1.0
case36_day8_slice_0119,1.0
case36_day8_slice_0120,1.0
case36_day8_slice_0121,1.0
case36_day8_slice_0122,1.0
case36_day8_slice_0123,1.0
case36_day8_slice_0124,1.0
case36_day8_slice_0125,1.0
case36_day8_slice_0126,1.0
case36_day8_slice_0127,1.0
case36_day8_slice_0128,1.0
case36_day8_slice_0129,1.0
case36_day8_slice_0130,1.0
case36_day8_slice_0131,1.0
case36_day8_slice_0132,1.0
case36_day8_slice_0133,1.0
case36_day8_slice_0134,1.0
case36_day8_slice_0135,1.0
case36_day8_slice_0136,1.0
case36_day8_slice_0137,1.0
case36_day8_slice_0138,1.0
case36_day8_slice_0139,1.0
case36_day8_slice_0140,1.0
case36_day8_slice_0141,1.0
case36_day8_slice_0142,1.0
case36_day8_slice_0143,1.0
case36_day8_slice_0144,1.0
case36_day16_slice_0001,1.0
case36_day16_slice_0002,1.0
case36_day16_slice_0003,1.0
case36_day16_slice_0004,1.0
case36_day16_slice_0005,1.0
case36_day16_slice_0006,1.0
case36_day16_slice_0007,1.0
case36_day16_slice_0008,1.0
case36_day16_slice_0009,1.0
case36_day16_slice_0010,1.0
case36_day16_slice_0011,1.0
case36_day16_slice_0012,1.0
case36_day16_slice_0013,1.0
case36_day16_slice_0014,1.0
case36_day16_slice_0015,1.0
case36_day16_slice_0016,1.0
case36_day16_slice_0017,1.0
case36_day16_slice_0018,1.0
case36_day16_slice_0019,1.0
case36_day16_slice_0020,1.0
case36_day16_slice_0021,1.0
case36_day16_slice_0022,1.0
case36_day16_slice_0023,1.0
case36_day16_slice_0024,1.0
case36_day16_slice_0025,1.0
case36_day16_slice_0026,1.0
case36_day16_slice_0027,1.0
case36_day16_slice_0028,1.0
case36_day16_slice_0029,1.0
case36_day16_slice_0030,1.0
case36_day16_slice_0031,1.0
case36_day16_slice_0032,1.0
case36_day16_slice_0033,1.0
case36_day16_slice_0034,1.0
case36_day16_slice_0035,1.0
case36_day16_slice_0036,1.0
case36_day16_slice_0037,1.0
case36_day16_slice_0038,1.0
case36_day16_slice_0039,1.0
case36_day16_slice_0040,1.0
case36_day16_slice_0041,1.0
case36_day16_slice_0042,1.0
case36_day16_slice_0043,1.0
case36_day16_slice_0044,1.0
case36_day16_slice_0045,1.0
case36_day16_slice_0046,1.0
case36_day16_slice_0047,1.0
case36_day16_slice_0048,1.0
case36_day16_slice_0049,1.0
case36_day16_slice_0050,1.0
case36_day16_slice_0051,1.0
case36_day16_slice_0052,1.0
case36_day16_slice_0053,1.0
case36_day16_slice_0054,1.0
case36_day16_slice_0055,1.0
case36_day16_slice_0056,1.0
case36_day16_slice_0057,1.0
case36_day16_slice_0058,1.0
case36_day16_slice_0059,1.0
case36_day16_slice_0060,1.0
case36_day16_slice_0061,1.0
case36_day16_slice_0062,1.0
case36_day16_slice_0063,1.0
case36_day16_slice_0064,1.0
case36_day16_slice_0065,1.0
case36_day16_slice_0066,1.0
case36_day16_slice_0067,1.0
case36_day16_slice_0068,1.0
case36_day16_slice_0069,1.0
case36_day16_slice_0070,1.0
case36_day16_slice_0071,1.0
case36_day16_slice_0072,1.0
case36_day16_slice_0073,1.0
case36_day16_slice_0074,1.0
case36_day16_slice_0075,1.0
case36_day16_slice_0076,1.0
case36_day16_slice_0077,1.0
case36_day16_slice_0078,1.0
case36_day16_slice_0079,1.0
case36_day16_slice_0080,1.0
case36_day16_slice_0081,1.0
case36_day16_slice_0082,1.0
case36_day16_slice_0083,1.0
case36_day16_slice_0084,1.0
case36_day16_slice_0085,1.0
case36_day16_slice_0086,1.0
case36_day16_slice_0087,1.0
case36_day16_slice_0088,1.0
case36_day16_slice_0089,1.0
case36_day16_slice_0090,1.0
case36_day16_slice_0091,1.0
case36_day16_slice_0092,1.0
case36_day16_slice_0093,1.0
case36_day16_slice_0094,1.0
case36_day16_slice_0095,1.0
case36_day16_slice_0096,1.0
case36_day16_slice_0097,1.0
case36_day16_slice_0098,1.0
case36_day16_slice_0099,1.0
case36_day16_slice_0100,1.0
case36_day16_slice_0101,1.0
case36_day16_slice_0102,1.0
case36_day16_slice_0103,1.0
case36_day16_slice_0104,1.0
case36_day16_slice_0105,1.0
case36_day16_slice_0106,1.0
case36_day16_slice_0107,1.0
case36_day16_slice_0108,1.0
case36_day16_slice_0109,1.0
case36_day16_slice_0110,1.0
case36_day16_slice_0111,1.0
case36_day16_slice_0112,1.0
case36_day16_slice_0113,1.0
case36_day16_slice_0114,1.0
case36_day16_slice_0115,1.0
case36_day16_slice_0116,1.0
case36_day16_slice_0117,1.0
case36_day16_slice_0118,1.0
case36_day16_slice_0119,1.0
case36_day16_slice_0120,1.0
case36_day16_slice_0121,1.0
case36_day16_slice_0122,1.0
case36_day16_slice_0123,1.0
case36_day16_slice_0124,1.0
case36_day16_slice_0125,1.0
case36_day16_slice_0126,1.0
case36_day16_slice_0127,1.0
case36_day16_slice_0128,1.0
case36_day16_slice_0129,1.0
case36_day16_slice_0130,1.0
case36_day16_slice_0131,1.0
case36_day16_slice_0132,1.0
case36_day16_slice_0133,1.0
case36_day16_slice_0134,1.0
case36_day16_slice_0135,1.0
case36_day16_slice_0136,1.0
case36_day16_slice_0137,1.0
case36_day16_slice_0138,1.0
case36_day16_slice_0139,1.0
case36_day16_slice_0140,1.0
case36_day16_slice_0141,1.0
case36_day16_slice_0142,1.0
case36_day16_slice_0143,1.0
case36_day16_slice_0144,1.0
case36_day14_slice_0001,1.0
case36_day14_slice_0002,1.0
case36_day14_slice_0003,1.0
case36_day14_slice_0004,1.0
case36_day14_slice_0005,1.0
case36_day14_slice_0006,1.0
case36_day14_slice_0007,1.0
case36_day14_slice_0008,1.0
case36_day14_slice_0009,1.0
case36_day14_slice_0010,1.0
case36_day14_slice_0011,1.0
case36_day14_slice_0012,1.0
case36_day14_slice_0013,1.0
case36_day14_slice_0014,1.0
case36_day14_slice_0015,1.0
case36_day14_slice_0016,1.0
case36_day14_slice_0017,1.0
case36_day14_slice_0018,1.0
case36_day14_slice_0019,1.0
case36_day14_slice_0020,1.0
case36_day14_slice_0021,1.0
case36_day14_slice_0022,1.0
case36_day14_slice_0023,1.0
case36_day14_slice_0024,1.0
case36_day14_slice_0025,1.0
case36_day14_slice_0026,1.0
case36_day14_slice_0027,1.0
case36_day14_slice_0028,1.0
case36_day14_slice_0029,1.0
case36_day14_slice_0030,1.0
case36_day14_slice_0031,1.0
case36_day14_slice_0032,1.0
case36_day14_slice_0033,1.0
case36_day14_slice_0034,1.0
case36_day14_slice_0035,1.0
case36_day14_slice_0036,1.0
case36_day14_slice_0037,1.0
case36_day14_slice_0038,1.0
case36_day14_slice_0039,1.0
case36_day14_slice_0040,1.0
case36_day14_slice_0041,1.0
case36_day14_slice_0042,1.0
case36_day14_slice_0043,1.0
case36_day14_slice_0044,1.0
case36_day14_slice_0045,1.0
case36_day14_slice_0046,1.0
case36_day14_slice_0047,1.0
case36_day14_slice_0048,1.0
case36_day14_slice_0049,1.0
case36_day14_slice_0050,1.0
case36_day14_slice_0051,1.0
case36_day14_slice_0052,1.0
case36_day14_slice_0053,1.0
case36_day14_slice_0054,1.0
case36_day14_slice_0055,1.0
case36_day14_slice_0056,1.0
case36_day14_slice_0057,1.0
case36_day14_slice_0058,1.0
case36_day14_slice_0059,1.0
case36_day14_slice_0060,1.0
case36_day14_slice_0061,1.0
case36_day14_slice_0062,1.0
case36_day14_slice_0063,1.0
case36_day14_slice_0064,1.0
case36_day14_slice_0065,1.0
case36_day14_slice_0066,1.0
case36_day14_slice_0067,1.0
case36_day14_slice_0068,1.0
case36_day14_slice_0069,1.0
case36_day14_slice_0070,1.0
case36_day14_slice_0071,1.0
case36_day14_slice_0072,1.0
case36_day14_slice_0073,1.0
case36_day14_slice_0074,1.0
case36_day14_slice_0075,1.0
case36_day14_slice_0076,1.0
case36_day14_slice_0077,1.0
case36_day14_slice_0078,1.0
case36_day14_slice_0079,1.0
case36_day14_slice_0080,1.0
case36_day14_slice_0081,1.0
case36_day14_slice_0082,1.0
case36_day14_slice_0083,1.0
case36_day14_slice_0084,1.0
case36_day14_slice_0085,1.0
case36_day14_slice_0086,1.0
case36_day14_slice_0087,1.0
case36_day14_slice_0088,1.0
case36_day14_slice_0089,1.0
case36_day14_slice_0090,1.0
case36_day14_slice_0091,1.0
case36_day14_slice_0092,1.0
case36_day14_slice_0093,1.0
case36_day14_slice_0094,1.0
case36_day14_slice_0095,1.0
case36_day14_slice_0096,1.0
case36_day14_slice_0097,1.0
case36_day14_slice_0098,1.0
case36_day14_slice_0099,1.0
case36_day14_slice_0100,1.0
case36_day14_slice_0101,1.0
case36_day14_slice_0102,1.0
case36_day14_slice_0103,1.0
case36_day14_slice_0104,1.0
case36_day14_slice_0105,1.0
case36_day14_slice_0106,1.0
case36_day14_slice_0107,1.0
case36_day14_slice_0108,1.0
case36_day14_slice_0109,1.0
case36_day14_slice_0110,1.0
case36_day14_slice_0111,1.0
case36_day14_slice_0112,1.0
case36_day14_slice_0113,1.0
case36_day14_slice_0114,1.0
case36_day14_slice_0115,1.0
case36_day14_slice_0116,1.0
case36_day14_slice_0117,1.0
case36_day14_slice_0118,1.0
case36_day14_slice_0119,1.0
case36_day14_slice_0120,1.0
case36_day14_slice_0121,1.0
case36_day14_slice_0122,1.0
case36_day14_slice_0123,1.0
case36_day14_slice_0124,1.0
case36_day14_slice_0125,1.0
case36_day14_slice_0126,1.0
case36_day14_slice_0127,1.0
case36_day14_slice_0128,1.0
case36_day14_slice_0129,1.0
case36_day14_slice_0130,1.0
case36_day14_slice_0131,1.0
case36_day14_slice_0132,1.0
case36_day14_slice_0133,1.0
case36_day14_slice_0134,1.0
case36_day14_slice_0135,1.0
case36_day14_slice_0136,1.0
case36_day14_slice_0137,1.0
case36_day14_slice_0138,1.0
case36_day14_slice_0139,1.0
case36_day14_slice_0140,1.0
case36_day14_slice_0141,1.0
case36_day14_slice_0142,1.0
case36_day14_slice_0143,1.0
case36_day14_slice_0144,1.0
case20_day0_slice_0001,4.0
case20_day0_slice_0002,4.0
case20_day0_slice_0003,4.0
case20_day0_slice_0004,4.0
case20_day0_slice_0005,4.0
case20_day0_slice_0006,4.0
case20_day0_slice_0007,4.0
case20_day0_slice_0008,4.0
case20_day0_slice_0009,4.0
case20_day0_slice_0010,4.0
case20_day0_slice_0011,4.0
case20_day0_slice_0012,4.0
case20_day0_slice_0013,4.0
case20_day0_slice_0014,4.0
case20_day0_slice_0015,4.0
case20_day0_slice_0016,4.0
case20_day0_slice_0017,4.0
case20_day0_slice_0018,4.0
case20_day0_slice_0019,4.0
case20_day0_slice_0020,4.0
case20_day0_slice_0021,4.0
case20_day0_slice_0022,4.0
case20_day0_slice_0023,4.0
case20_day0_slice_0024,4.0
case20_day0_slice_0025,4.0
case20_day0_slice_0026,4.0
case20_day0_slice_0027,4.0
case20_day0_slice_0028,4.0
case20_day0_slice_0029,4.0
case20_day0_slice_0030,4.0
case20_day0_slice_0031,4.0
case20_day0_slice_0032,4.0
case20_day0_slice_0033,4.0
case20_day0_slice_0034,4.0
case20_day0_slice_0035,4.0
case20_day0_slice_0036,4.0
case20_day0_slice_0037,4.0
case20_day0_slice_0038,4.0
case20_day0_slice_0039,4.0
case20_day0_slice_0040,4.0
case20_day0_slice_0041,4.0
case20_day0_slice_0042,4.0
case20_day0_slice_0043,4.0
case20_day0_slice_0044,4.0
case20_day0_slice_0045,4.0
case20_day0_slice_0046,4.0
case20_day0_slice_0047,4.0
case20_day0_slice_0048,4.0
case20_day0_slice_0049,4.0
case20_day0_slice_0050,4.0
case20_day0_slice_0051,4.0
case20_day0_slice_0052,4.0
case20_day0_slice_0053,4.0
case20_day0_slice_0054,4.0
case20_day0_slice_0055,4.0
case20_day0_slice_0056,4.0
case20_day0_slice_0057,4.0
case20_day0_slice_0058,4.0
case20_day0_slice_0059,4.0
case20_day0_slice_0060,4.0
case20_day0_slice_0061,4.0
case20_day0_slice_0062,4.0
case20_day0_slice_0063,4.0
case20_day0_slice_0064,4.0
case20_day0_slice_0065,4.0
case20_day0_slice_0066,4.0
case20_day0_slice_0067,4.0
case20_day0_slice_0068,4.0
case20_day0_slice_0069,4.0
case20_day0_slice_0070,4.0
case20_day0_slice_0071,4.0
case20_day0_slice_0072,4.0
case20_day0_slice_0073,4.0
case20_day0_slice_0074,4.0
case20_day0_slice_0075,4.0
case20_day0_slice_0076,4.0
case20_day0_slice_0077,4.0
case20_day0_slice_0078,4.0
case20_day0_slice_0079,4.0
case20_day0_slice_0080,4.0
case20_day0_slice_0081,4.0
case20_day0_slice_0082,4.0
case20_day0_slice_0083,4.0
case20_day0_slice_0084,4.0
case20_day0_slice_0085,4.0
case20_day0_slice_0086,4.0
case20_day0_slice_0087,4.0
case20_day0_slice_0088,4.0
case20_day0_slice_0089,4.0
case20_day0_slice_0090,4.0
case20_day0_slice_0091,4.0
case20_day0_slice_0092,4.0
case20_day0_slice_0093,4.0
case20_day0_slice_0094,4.0
case20_day0_slice_0095,4.0
case20_day0_slice_0096,4.0
case20_day0_slice_0097,4.0
case20_day0_slice_0098,4.0
case20_day0_slice_0099,4.0
case20_day0_slice_0100,4.0
case20_day0_slice_0101,4.0
case20_day0_slice_0102,4.0
case20_day0_slice_0103,4.0
case20_day0_slice_0104,4.0
case20_day0_slice_0105,4.0
case20_day0_slice_0106,4.0
case20_day0_slice_0107,4.0
case20_day0_slice_0108,4.0
case20_day0_slice_0109,4.0
case20_day0_slice_0110,4.0
case20_day0_slice_0111,4.0
case20_day0_slice_0112,4.0
case20_day0_slice_0113,4.0
case20_day0_slice_0114,4.0
case20_day0_slice_0115,4.0
case20_day0_slice_0116,4.0
case20_day0_slice_0117,4.0
case20_day0_slice_0118,4.0
case20_day0_slice_0119,4.0
case20_day0_slice_0120,4.0
case20_day0_slice_0121,4.0
case20_day0_slice_0122,4.0
case20_day0_slice_0123,4.0
case20_day0_slice_0124,4.0
case20_day0_slice_0125,4.0
case20_day0_slice_0126,4.0
case20_day0_slice_0127,4.0
case20_day0_slice_0128,4.0
case20_day0_slice_0129,4.0
case20_day0_slice_0130,4.0
case20_day0_slice_0131,4.0
case20_day0_slice_0132,4.0
case20_day0_slice_0133,4.0
case20_day0_slice_0134,4.0
case20_day0_slice_0135,4.0
case20_day0_slice_0136,4.0
case20_day0_slice_0137,4.0
case20_day0_slice_0138,4.0
case20_day0_slice_0139,4.0
case20_day0_slice_0140,4.0
case20_day0_slice_0141,4.0
case20_day0_slice_0142,4.0
case20_day0_slice_0143,4.0
case20_day0_slice_0144,4.0
case20_day24_slice_0001,4.0
case20_day24_slice_0002,4.0
case20_day24_slice_0003,4.0
case20_day24_slice_0004,4.0
case20_day24_slice_0005,4.0
case20_day24_slice_0006,4.0
case20_day24_slice_0007,4.0
case20_day24_slice_0008,4.0
case20_day24_slice_0009,4.0
case20_day24_slice_0010,4.0
case20_day24_slice_0011,4.0
case20_day24_slice_0012,4.0
case20_day24_slice_0013,4.0
case20_day24_slice_0014,4.0
case20_day24_slice_0015,4.0
case20_day24_slice_0016,4.0
case20_day24_slice_0017,4.0
case20_day24_slice_0018,4.0
case20_day24_slice_0019,4.0
case20_day24_slice_0020,4.0
case20_day24_slice_0021,4.0
case20_day24_slice_0022,4.0
case20_day24_slice_0023,4.0
case20_day24_slice_0024,4.0
case20_day24_slice_0025,4.0
case20_day24_slice_0026,4.0
case20_day24_slice_0027,4.0
case20_day24_slice_0028,4.0
case20_day24_slice_0029,4.0
case20_day24_slice_0030,4.0
case20_day24_slice_0031,4.0
case20_day24_slice_0032,4.0
case20_day24_slice_0033,4.0
case20_day24_slice_0034,4.0
case20_day24_slice_0035,4.0
case20_day24_slice_0036,4.0
case20_day24_slice_0037,4.0
case20_day24_slice_0038,4.0
case20_day24_slice_0039,4.0
case20_day24_slice_0040,4.0
case20_day24_slice_0041,4.0
case20_day24_slice_0042,4.0
case20_day24_slice_0043,4.0
case20_day24_slice_0044,4.0
case20_day24_slice_0045,4.0
case20_day24_slice_0046,4.0
case20_day24_slice_0047,4.0
case20_day24_slice_0048,4.0
case20_day24_slice_0049,4.0
case20_day24_slice_0050,4.0
case20_day24_slice_0051,4.0
case20_day24_slice_0052,4.0
case20_day24_slice_0053,4.0
case20_day24_slice_0054,4.0
case20_day24_slice_0055,4.0
case20_day24_slice_0056,4.0
case20_day24_slice_0057,4.0
case20_day24_slice_0058,4.0
case20_day24_slice_0059,4.0
case20_day24_slice_0060,4.0
case20_day24_slice_0061,4.0
case20_day24_slice_0062,4.0
case20_day24_slice_0063,4.0
case20_day24_slice_0064,4.0
case20_day24_slice_0065,4.0
case20_day24_slice_0066,4.0
case20_day24_slice_0067,4.0
case20_day24_slice_0068,4.0
case20_day24_slice_0069,4.0
case20_day24_slice_0070,4.0
case20_day24_slice_0071,4.0
case20_day24_slice_0072,4.0
case20_day24_slice_0073,4.0
case20_day24_slice_0074,4.0
case20_day24_slice_0075,4.0
case20_day24_slice_0076,4.0
case20_day24_slice_0077,4.0
case20_day24_slice_0078,4.0
case20_day24_slice_0079,4.0
case20_day24_slice_0080,4.0
case20_day24_slice_0081,4.0
case20_day24_slice_0082,4.0
case20_day24_slice_0083,4.0
case20_day24_slice_0084,4.0
case20_day24_slice_0085,4.0
case20_day24_slice_0086,4.0
case20_day24_slice_0087,4.0
case20_day24_slice_0088,4.0
case20_day24_slice_0089,4.0
case20_day24_slice_0090,4.0
case20_day24_slice_0091,4.0
case20_day24_slice_0092,4.0
case20_day24_slice_0093,4.0
case20_day24_slice_0094,4.0
case20_day24_slice_0095,4.0
case20_day24_slice_0096,4.0
case20_day24_slice_0097,4.0
case20_day24_slice_0098,4.0
case20_day24_slice_0099,4.0
case20_day24_slice_0100,4.0
case20_day24_slice_0101,4.0
case20_day24_slice_0102,4.0
case20_day24_slice_0103,4.0
case20_day24_slice_0104,4.0
case20_day24_slice_0105,4.0
case20_day24_slice_0106,4.0
case20_day24_slice_0107,4.0
case20_day24_slice_0108,4.0
case20_day24_slice_0109,4.0
case20_day24_slice_0110,4.0
case20_day24_slice_0111,4.0
case20_day24_slice_0112,4.0
case20_day24_slice_0113,4.0
case20_day24_slice_0114,4.0
case20_day24_slice_0115,4.0
case20_day24_slice_0116,4.0
case20_day24_slice_0117,4.0
case20_day24_slice_0118,4.0
case20_day24_slice_0119,4.0
case20_day24_slice_0120,4.0
case20_day24_slice_0121,4.0
case20_day24_slice_0122,4.0
case20_day24_slice_0123,4.0
case20_day24_slice_0124,4.0
case20_day24_slice_0125,4.0
case20_day24_slice_0126,4.0
case20_day24_slice_0127,4.0
case20_day24_slice_0128,4.0
case20_day24_slice_0129,4.0
case20_day24_slice_0130,4.0
case20_day24_slice_0131,4.0
case20_day24_slice_0132,4.0
case20_day24_slice_0133,4.0
case20_day24_slice_0134,4.0
case20_day24_slice_0135,4.0
case20_day24_slice_0136,4.0
case20_day24_slice_0137,4.0
case20_day24_slice_0138,4.0
case20_day24_slice_0139,4.0
case20_day24_slice_0140,4.0
case20_day24_slice_0141,4.0
case20_day24_slice_0142,4.0
case20_day24_slice_0143,4.0
case20_day24_slice_0144,4.0
case20_day22_slice_0001,4.0
case20_day22_slice_0002,4.0
